1.7|2020-03-12 05:05:25,208|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.openFiles.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525208|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:25,208|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.storageIndexSnapshot.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525208|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:25,208|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.attachment.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525208|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:25,208|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.clusterIndexReplication.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525208|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:25,209|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.clusterLock.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525209|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:25,209|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.scheduler.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525209|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:25,210|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.clusterReplication.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525210|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:25,210|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.clusterNodeTimeSynchronization.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525210|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:25,210|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.sharedHome.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525210|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:25,211|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.secondaryAttachment.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525211|SEN-L15068861||troubleshooting.healthcheck||
